   402/499     14.4G    0.0108  0.008383  0.006079   0.02526        42      1024    0.7335    0.9573     0.955    0.8942  0.007823    0.0179  0.009446
   403/499     14.4G   0.01155  0.008541  0.005074   0.02516        30      1024    0.7457    0.9574    0.9578    0.8857  0.007957    0.0179  0.009603
   404/499     14.4G   0.01312  0.008998  0.005122   0.02724        44      1024    0.7626    0.9577    0.9613    0.8937   0.00802   0.01792  0.009756
   405/499     14.4G   0.01258  0.009666   0.00465    0.0269        32      1024     0.781    0.9583    0.9613    0.8852  0.007744   0.01787  0.009762
   406/499     14.4G   0.01173  0.008788  0.005137   0.02565        32      1024    0.7735    0.9583    0.9613     0.883  0.008175   0.01827  0.009668
   407/499     14.4G   0.01095  0.008641  0.004382   0.02398        21      1024    0.7658    0.9583    0.9616     0.891  0.007314   0.01756  0.009518
   408/499     14.4G   0.01081  0.008322  0.005288   0.02442        34      1024    0.7771    0.9813    0.9672    0.8952  0.007597   0.01769  0.009299
   409/499     14.4G   0.01154  0.008691  0.005538   0.02577        26      1024    0.7597    0.9821    0.9668    0.8948  0.007295   0.01751  0.008987
   410/499     14.4G   0.01178  0.007658   0.00431   0.02375        21      1024    0.7521    0.9821    0.9664    0.8975  0.008266   0.01801  0.008653
   411/499     14.4G   0.01245  0.008765  0.005034   0.02625        28      1024    0.7564    0.9821    0.9754    0.9035  0.007853    0.0176  0.008385
   412/499     14.4G   0.01167  0.008631  0.004706   0.02501        35      1024    0.7467    0.9821    0.9758     0.904  0.008108   0.01789  0.008067
   413/499     14.4G   0.01141  0.009254  0.005376   0.02604        27      1024     0.742    0.9821    0.9749    0.9053  0.007712   0.01763  0.008034
   414/499     14.4G   0.01137  0.008666  0.007566    0.0276        20      1024    0.7404    0.9821    0.9747    0.9151   0.00808   0.01853  0.008122
   415/499     14.4G   0.01147  0.009432  0.004601   0.02551        44      1024    0.7233    0.9821    0.9767    0.9108  0.008091   0.01886   0.00807
   416/499     14.4G   0.01136  0.009071  0.005031   0.02546        38      1024    0.7224    0.9821    0.9662    0.9046  0.008222   0.01888  0.007879
   417/499     14.4G   0.01155  0.009059  0.005322   0.02594        38      1024    0.7326     0.982    0.9662     0.895   0.00807   0.01889  0.007733
   418/499     14.4G   0.01166  0.008257  0.005004   0.02493        33      1024    0.7363    0.9821    0.9767    0.9126  0.007725   0.01856    0.0077
   419/499     14.4G   0.01077   0.00829  0.004549   0.02361        36      1024    0.7373    0.9821    0.9758    0.9119  0.007689   0.01855  0.007588
   420/499     14.4G   0.01168  0.008731  0.006188    0.0266        43      1024     0.747    0.9821    0.9625    0.8986  0.007877   0.01861  0.007742
   421/499     14.4G   0.01079  0.008026  0.004769   0.02358        26      1024    0.7632     0.982    0.9625     0.887   0.00786   0.01866  0.007732
   422/499     14.4G   0.01092  0.008928  0.005008   0.02486        35      1024    0.7554    0.9813    0.9638    0.8901     0.008   0.01872  0.007807
   423/499     14.4G   0.01225  0.008799  0.006562   0.02761        31      1024    0.7338    0.9583    0.9595    0.8878  0.007625   0.01847  0.008081
   424/499     14.4G   0.01242  0.008618  0.009428   0.03046        18      1024    0.7458    0.9583    0.9549    0.8921  0.007832   0.01878  0.008246
   425/499     14.4G   0.01167  0.008875  0.005752    0.0263        28      1024    0.7512    0.9583    0.9594    0.8755  0.007782   0.01899  0.008501
   426/499     14.4G   0.01096   0.00928  0.005963   0.02621        42      1024    0.7765    0.9534     0.956    0.8858   0.00781   0.01873  0.008644
   427/499     14.4G   0.01076  0.008728  0.005645   0.02514        34      1024    0.7829    0.9508     0.956    0.8917  0.007858   0.01864  0.008621
   428/499     14.4G   0.01036  0.008336  0.006066   0.02476        30      1024    0.7753    0.9461    0.9548     0.885  0.007604   0.01859  0.008497
   429/499     14.4G   0.01044  0.008108  0.005183   0.02374        33      1024    0.7694    0.9457    0.9539    0.8889  0.007852   0.01884  0.008363
   430/499     14.4G   0.01082  0.008448  0.004403   0.02367        31      1024    0.7608    0.9454    0.9549    0.8828  0.008155   0.01899  0.008235
   431/499     14.4G   0.01002  0.008758   0.00506   0.02383        21      1024    0.7289    0.9107     0.943    0.8749  0.008418   0.01933  0.008168
   432/499     14.4G   0.01127  0.007613  0.004896   0.02378        23      1024    0.7315    0.9107    0.9407    0.8799  0.007982   0.01893  0.008385
   433/499     14.4G   0.01238  0.007739  0.005424   0.02555        24      1024     0.762    0.9451    0.9526    0.8789    0.0081   0.01899  0.009091
   434/499     14.4G    0.0126  0.009247  0.004945   0.02679        45      1024    0.7582    0.9273     0.942    0.8738  0.008126   0.01919   0.00983
   435/499     14.4G   0.01275  0.009546  0.005208    0.0275        43      1024    0.7583    0.9277    0.9416    0.8742  0.007958   0.01888    0.0106
   436/499     14.4G   0.01205  0.009343  0.005602     0.027        43      1024    0.7527    0.9325    0.9315    0.8665    0.0083   0.01904   0.01115
   437/499     14.4G   0.01256  0.009882  0.004109   0.02655        49      1024    0.7441     0.949    0.9429    0.8687  0.007716   0.01872     0.011
   438/499     14.4G   0.01232  0.009159  0.004578   0.02605        40      1024    0.7298    0.9492    0.9334    0.8593  0.008111    0.0187    0.0115
   439/499     14.4G   0.01133  0.009295   0.00474   0.02536        38      1024     0.725    0.9512    0.9429    0.8659  0.007996   0.01819   0.01178
   440/499     14.4G   0.01077  0.008321  0.004098   0.02319        28      1024    0.7121    0.9405     0.951    0.8752  0.007874   0.01809   0.01159
   441/499     14.4G   0.01085  0.008242  0.005422   0.02452        26      1024    0.7251    0.9613    0.9619    0.8958  0.007655   0.01808   0.01099
   442/499     14.4G   0.01072  0.007693   0.00405   0.02247        26      1024    0.7288    0.9821    0.9608    0.8936  0.007712   0.01786   0.01031
   443/499     14.4G   0.01156  0.008285  0.003846   0.02369        31      1024    0.7343    0.9821    0.9706    0.9105  0.007595   0.01791   0.01056
   444/499     14.4G   0.01274  0.008177   0.00605   0.02697        12      1024    0.7213    0.9639    0.9562    0.8834  0.008014    0.0186   0.01057
   445/499     14.4G   0.01147  0.008664  0.004722   0.02486        31      1024    0.7184    0.9638    0.9562    0.8799  0.008064   0.01885   0.01073
   446/499     14.4G   0.01084   0.00888  0.004316   0.02404        39      1024    0.7202    0.9638    0.9562     0.883  0.008267   0.01884   0.01095
   447/499     14.4G   0.01125   0.00882   0.00541   0.02548        39      1024    0.7314    0.9729    0.9602    0.8847  0.008141   0.01891   0.01147
   448/499     14.4G   0.01004  0.008075  0.004202   0.02231        30      1024     0.729    0.9821    0.9685     0.899  0.007781   0.01851   0.01204
   449/499     14.4G   0.01069  0.008858  0.005249    0.0248        52      1024    0.7228    0.9821    0.9684     0.896  0.007581   0.01824   0.01254
   450/499     14.4G   0.01042  0.007887  0.004822   0.02313        30      1024    0.7257    0.9821    0.9648    0.8929  0.007788    0.0185   0.01279
   451/499     14.4G     0.011  0.008148  0.005476   0.02462        25      1024    0.7283    0.9821    0.9541    0.8867  0.007949   0.01849   0.01279
   452/499     14.4G   0.01038  0.008708  0.005301   0.02439        27      1024    0.7251    0.9821    0.9539    0.8831  0.008336   0.01879   0.01345
   453/499     14.4G   0.01092  0.008152  0.004912   0.02399        33      1024    0.7194    0.9683    0.9528    0.8866  0.008112   0.01869     0.014
   454/499     14.4G   0.01109  0.008915  0.005493    0.0255        45      1024    0.7225    0.9583    0.9511    0.8899  0.007556   0.01852    0.0128
   455/499     14.4G   0.01155  0.009394  0.004317   0.02526        33      1024    0.7318    0.9583    0.9508     0.894  0.007618   0.01843   0.01098
   456/499     14.4G   0.01094  0.008888  0.005324   0.02515        30      1024    0.7279    0.9674    0.9497    0.8676   0.00769    0.0185  0.009497
   457/499     14.4G   0.01025  0.008128  0.005505   0.02388        32      1024    0.7355    0.9705    0.9541    0.8876  0.007492   0.01858  0.008683
   458/499     14.4G  0.009847  0.008735  0.004633   0.02321        29      1024    0.7399    0.9583    0.9562     0.887    0.0076   0.01891  0.008293
   459/499     14.4G   0.01038  0.007986  0.004851   0.02322        19      1024    0.7334    0.9583    0.9562    0.8951  0.007816   0.01931  0.008033
   460/499     14.4G   0.01066   0.00756  0.003668   0.02189        29      1024    0.7302    0.9583    0.9563    0.8985  0.007624   0.01951  0.007953
   461/499     14.4G   0.01035  0.008719  0.004069   0.02314        39      1024    0.7278    0.9583    0.9488    0.8889  0.007516   0.01944  0.007742
   462/499     14.4G  0.009873  0.007763  0.005869   0.02351        34      1024     0.724    0.9583    0.9491    0.8832  0.007694   0.01939  0.007491
   463/499     14.4G   0.01015   0.00843   0.00489   0.02347        32      1024    0.7202    0.9583    0.9492    0.8857  0.007506    0.0194  0.007313
   464/499     14.4G   0.01079  0.008571  0.004835   0.02419        32      1024    0.7213    0.9583    0.9512    0.8852  0.007472   0.01928  0.007205
   465/499     14.4G   0.01073  0.008532  0.004136    0.0234        35      1024    0.7223    0.9583     0.953    0.8915  0.007593   0.01918  0.007127
   466/499     14.4G   0.00946  0.007652  0.004339   0.02145        32      1024    0.7231    0.9583    0.9531    0.8927   0.00717   0.01896  0.007105
   467/499     14.4G  0.009926  0.007944  0.005292   0.02316        27      1024    0.7245    0.9583    0.9531    0.8887  0.007378   0.01901  0.007101
   468/499     14.4G   0.01048  0.008412  0.005114   0.02401        39      1024    0.7221    0.9583    0.9532    0.8911  0.007557   0.01934  0.007207
   469/499     14.4G   0.01007  0.007968  0.005288   0.02332        30      1024    0.7228    0.9583    0.9534    0.8881   0.00784   0.01952  0.007393
   470/499     14.4G  0.009836  0.008342  0.005791   0.02397        29      1024    0.7231    0.9693    0.9534    0.8928  0.007547   0.01956   0.00774
   471/499     14.4G  0.009405  0.007875  0.005822    0.0231        31      1024    0.7402    0.9821    0.9534     0.888  0.007533   0.01966  0.008092
   472/499     14.4G  0.009032  0.007929  0.003748   0.02071        30      1024    0.7416    0.9821    0.9534    0.8953  0.007345    0.0197  0.008352
   473/499     14.4G  0.009154  0.007293  0.005091   0.02154        22      1024    0.7462    0.9821    0.9568    0.8969  0.007395    0.0198  0.008573
   474/499     14.4G   0.01023  0.007407  0.005245   0.02288        24      1024    0.7553    0.9821    0.9672    0.8943  0.007666   0.02017   0.00886
   475/499     14.4G   0.01026  0.008773   0.00555   0.02459        31      1024    0.7617    0.9821     0.967     0.896  0.007615   0.02043   0.00889
   476/499     14.4G  0.009428  0.007784  0.004558   0.02177        27      1024    0.7632    0.9821    0.9678    0.9002    0.0075   0.02038  0.008894
   477/499     14.4G  0.009316   0.00883  0.005088   0.02323        32      1024    0.7601    0.9821     0.967    0.9033  0.007233   0.01983  0.008997
   478/499     14.4G  0.009727  0.008329  0.004966   0.02302        32      1024    0.7552    0.9821     0.967    0.9004  0.007775   0.02017  0.008859
   479/499     14.4G   0.01031  0.008613  0.004648   0.02357        40      1024    0.7499    0.9821    0.9672    0.8939  0.007621   0.01985  0.008616
   480/499     14.4G   0.01023  0.008725  0.005338   0.02429        28      1024     0.748    0.9821    0.9672    0.8987  0.007495   0.01973  0.008559
   481/499     14.4G   0.01071  0.009334  0.004328   0.02438        47      1024    0.7473    0.9821     0.966    0.8985  0.007456   0.01947  0.008672
   482/499     14.4G    0.0119  0.009351  0.004434   0.02568        37      1024    0.7421    0.9821    0.9704    0.8979  0.007699   0.01979  0.008858
   483/499     14.4G   0.01105   0.00822  0.004898   0.02417        35      1024    0.7359    0.9821    0.9705    0.8877  0.007931   0.02022    0.0092
   484/499     14.4G   0.01129  0.008951  0.005015   0.02526        45      1024     0.728    0.9821    0.9696    0.9039  0.007488   0.01969  0.009313
   485/499     14.4G   0.01071  0.008519  0.004645   0.02387        46      1024    0.7258    0.9821    0.9697    0.9032  0.007324   0.01957  0.009195
   486/499     14.4G   0.01035  0.008507  0.005262   0.02412        27      1024    0.7289    0.9821    0.9768    0.9143  0.007308   0.01959  0.009095
   487/499     14.4G  0.009959  0.007505  0.004719   0.02218        29      1024    0.7385    0.9821    0.9787    0.9067  0.007471    0.0196  0.008912
   488/499     14.4G   0.01019  0.008463  0.004485   0.02314        39      1024    0.7284    0.9821    0.9786    0.9109  0.007573   0.01938   0.00893
   489/499     14.4G  0.009813  0.008934  0.003745   0.02249        32      1024    0.7362    0.9821    0.9768    0.9076  0.007638   0.01902  0.008893
   490/499     14.4G   0.01092  0.007662  0.004446   0.02303        19      1024     0.748    0.9821    0.9771    0.9092  0.007723   0.01886  0.008968
   491/499     14.4G   0.01068   0.00926  0.004439   0.02438        47      1024    0.7507    0.9821    0.9759    0.9011   0.00758   0.01909  0.009209
   492/499     14.4G   0.01082  0.008985  0.004519   0.02433        29      1024    0.7523    0.9821    0.9751     0.899  0.008005   0.01911   0.00932
   493/499     14.4G   0.01036  0.008314     0.005   0.02367        33      1024    0.7514     0.982    0.9752    0.8967   0.00786   0.01896  0.009359
   494/499     14.4G  0.009852  0.007883  0.004265     0.022        30      1024     0.754    0.9792    0.9737    0.9014   0.00759   0.01892  0.009468
   495/499     14.4G  0.009253  0.007816   0.00363    0.0207        34      1024     0.759    0.9763    0.9737    0.9063  0.007309   0.01872  0.009599
   496/499     14.4G   0.01044  0.008465  0.003954   0.02286        17      1024    0.7708     0.974    0.9737    0.9065  0.007532   0.01874   0.00962
   497/499     14.4G   0.01213  0.008863  0.004528   0.02552        40      1024    0.7675    0.9741    0.9737    0.9103  0.007506   0.01865  0.009484
   498/499     14.4G   0.01233  0.008809  0.004914   0.02606        27      1024    0.7718    0.9764    0.9737    0.9152  0.007414   0.01846  0.009303
   499/499     14.4G   0.01094  0.008398  0.005164    0.0245        23      1024    0.7696    0.9813    0.9762    0.9116  0.007317   0.01872  0.009074
